序號,答案
20240521165012,92.64
20240619090012,116.45
20240619091012,116.45
20240619092012,116.45
20240619093012,116.45
20240619094012,116.45
20240619095012,116.45
20240619100012,116.45
20240619101012,116.45
20240619102012,116.45
20240619103012,116.45
20240619104012,116.45
20240619105012,116.45
20240619110012,116.45
20240619111012,116.45
20240619112012,116.45
20240619113012,116.45
20240619114012,116.45
20240619115012,116.45
20240619120012,116.45
20240619121012,116.45
20240619122012,116.45
20240619123012,116.45
20240619124012,116.45
20240619125012,116.45
20240619130012,116.45
20240619131012,116.45
20240619132012,116.45
20240619133012,116.45
20240619134012,116.45
20240619135012,116.45
20240619140012,116.45
20240619141012,116.45
20240619142012,116.45
20240619143012,116.45
20240619144012,116.45
20240619145012,116.45
20240619150012,116.45
20240619151012,116.45
20240619152012,116.45
20240619153012,116.45
20240619154012,116.45
20240619155012,116.45
20240619160012,116.45
20240619161012,116.45
20240619162012,116.45
20240619163012,116.45
20240619164012,116.45
20240619165012,116.45
20240621090012,128.98
20240621091012,128.98
20240621092012,128.98
20240621093012,128.98
20240621094012,128.98
20240621095012,128.98
20240621100012,128.98
20240621101012,128.98
20240621102012,128.98
20240621103012,128.98
20240621104012,128.98
20240621105012,128.98
20240621110012,128.98
20240621111012,128.98
20240621112012,128.98
20240621113012,128.98
20240621114012,128.98
20240621115012,128.98
20240621120012,128.98
20240621121012,128.98
20240621122012,128.98
20240621123012,128.98
20240621124012,128.98
20240621125012,128.98
20240621130012,128.98
20240621131012,128.98
20240621132012,128.98
20240621133012,128.98
20240621134012,128.98
20240621135012,128.98
20240621140012,128.98
20240621141012,128.98
20240621142012,128.98
20240621143012,128.98
20240621144012,128.98
20240621145012,128.98
20240621150012,128.98
20240621151012,128.98
20240621152012,128.98
20240621153012,128.98
20240621154012,128.98
20240621155012,128.98
20240621160012,128.98
20240621161012,128.98
20240621162012,128.98
20240621163012,128.98
20240621164012,128.98
20240621165012,128.98
20240705090012,142.63
20240705091012,142.63
20240705092012,142.63
20240705093012,142.63
20240705094012,142.63
20240705095012,142.63
20240705100012,142.63
20240705101012,142.63
20240705102012,142.63
20240705103012,142.63
20240705104012,142.63
20240705105012,142.63
20240705110012,142.63
20240705111012,142.63
20240705112012,142.63
20240705113012,142.63
20240705114012,142.63
20240705115012,142.63
20240705120012,142.63
20240705121012,142.63
20240705122012,142.63
20240705123012,142.63
20240705124012,142.63
20240705125012,142.63
20240705130012,142.63
20240705131012,142.63
20240705132012,142.63
20240705133012,142.63
20240705134012,142.63
20240705135012,142.63
20240705140012,142.63
20240705141012,142.63
20240705142012,142.63
20240705143012,142.63
20240705144012,142.63
20240705145012,142.63
20240705150012,142.63
20240705151012,142.63
20240705152012,142.63
20240705153012,142.63
20240705154012,142.63
20240705155012,142.63
20240705160012,142.63
20240705161012,142.63
20240705162012,142.63
20240705163012,142.63
20240705164012,142.63
20240705165012,142.63
20240713090012,197.55
20240713091012,197.55
20240713092012,197.55
20240713093012,197.55
20240713094012,197.55
20240713095012,197.55
20240713100012,197.55
20240713101012,197.55
20240713102012,197.55
20240713103012,197.55
20240713104012,197.55
20240713105012,197.55
20240713110012,197.55
20240713111012,197.55
20240713112012,197.55
20240713113012,197.55
20240713114012,197.55
20240713115012,197.55
20240713120012,197.55
20240713121012,197.55
20240713122012,197.55
20240713123012,197.55
20240713124012,197.55
20240713125012,197.55
20240713130012,197.55
20240713131012,197.55
20240713132012,197.55
20240713133012,197.55
20240713134012,197.55
20240713135012,197.55
20240713140012,197.55
20240713141012,197.55
20240713142012,197.55
20240713143012,197.55
20240713144012,197.55
20240713145012,197.55
20240713150012,197.55
20240713151012,197.55
20240713152012,197.55
20240713153012,197.55
20240713154012,197.55
20240713155012,197.55
20240713160012,197.55
20240713161012,197.55
20240713162012,197.55
20240713163012,197.55
20240713164012,197.55
20240713165012,197.55
20240214090013,647.35
20240214091013,647.35
20240214092013,647.35
20240214093013,647.35
20240214094013,647.35
20240214095013,647.35
20240214100013,647.35
20240214101013,647.35
20240214102013,647.35
20240214103013,647.35
20240214104013,647.35
20240214105013,647.35
20240214110013,647.35
20240214111013,647.35
20240214112013,647.35
20240214113013,647.35
20240214114013,647.35
20240214115013,647.35
20240214120013,647.35
20240214121013,647.35
20240214122013,647.35
20240214123013,647.35
20240214124013,647.35
20240214125013,647.35
20240214130013,647.35
20240214131013,647.35
20240214132013,647.35
20240214133013,647.35
20240214134013,647.35
20240214135013,647.35
20240214140013,647.35
20240214141013,647.35
20240214142013,647.35
20240214143013,647.35
20240214144013,647.35
20240214145013,647.35
20240214150013,647.35
20240214151013,647.35
20240214152013,647.35
20240214153013,647.35
20240214154013,647.35
20240214155013,647.35
20240214160013,647.35
20240214161013,647.35
20240214162013,647.35
20240214163013,647.35
20240214164013,647.35
20240214165013,647.35
20240221090013,794.59
20240221091013,794.59
20240221092013,794.59
20240221093013,794.59
20240221094013,794.59
20240221095013,794.59
20240221100013,794.59
20240221101013,794.59
20240221102013,794.59
20240221103013,794.59
20240221104013,794.59
20240221105013,794.59
20240221110013,794.59
20240221111013,794.59
20240221112013,794.59
20240221113013,794.59
20240221114013,794.59
20240221115013,794.59
20240221120013,794.59
20240221121013,794.59
20240221122013,794.59
20240221123013,794.59
20240221124013,794.59
20240221125013,794.59
20240221130013,794.59
20240221131013,794.59
20240221132013,794.59
20240221133013,794.59
20240221134013,794.59
20240221135013,794.59
20240221140013,794.59
20240221141013,794.59
20240221142013,794.59
20240221143013,794.59
20240221144013,794.59
20240221145013,794.59
20240221150013,794.59
20240221151013,794.59
20240221152013,794.59
20240221153013,794.59
20240221154013,794.59
20240221155013,794.59
20240221160013,794.59
20240221161013,794.59
20240221162013,794.59
20240221163013,794.59
20240221164013,794.59
20240221165013,794.59
20240314090013,-23.68
20240314091013,-23.68
20240314092013,-23.68
20240314093013,-23.68
20240314094013,-23.68
20240314095013,-23.68
20240314100013,-23.68
20240314101013,-23.68
20240314102013,-23.68
20240314103013,-23.68
20240314104013,-23.68
20240314105013,-23.68
20240314110013,-23.68
20240314111013,-23.68
20240314112013,-23.68
20240314113013,-23.68
20240314114013,-23.68
20240314115013,-23.68
20240314120013,-23.68
20240314121013,-23.68
20240314122013,-23.68
20240314123013,-23.68
20240314124013,-23.68
20240314125013,-23.68
20240314130013,-23.68
20240314131013,-23.68
20240314132013,-23.68
20240314133013,-23.68
20240314134013,-23.68
20240314135013,-23.68
20240314140013,-23.68
20240314141013,-23.68
20240314142013,-23.68
20240314143013,-23.68
20240314144013,-23.68
20240314145013,-23.68
20240314150013,-23.68
20240314151013,-23.68
20240314152013,-23.68
20240314153013,-23.68
20240314154013,-23.68
20240314155013,-23.68
20240314160013,-23.68
20240314161013,-23.68
20240314162013,-23.68
20240314163013,-23.68
20240314164013,-23.68
20240314165013,-23.68
20240316090013,360.82
20240316091013,360.82
20240316092013,360.82
20240316093013,360.82
20240316094013,360.82
20240316095013,360.82
20240316100013,360.82
20240316101013,360.82
20240316102013,360.82
20240316103013,360.82
20240316104013,360.82
20240316105013,360.82
20240316110013,360.82
20240316111013,360.82
20240316112013,360.82
20240316113013,360.82
20240316114013,360.82
20240316115013,360.82
20240316120013,360.82
20240316121013,360.82
20240316122013,360.82
20240316123013,360.82
20240316124013,360.82
20240316125013,360.82
20240316130013,360.82
20240316131013,360.82
20240316132013,360.82
20240316133013,360.82
20240316134013,360.82
20240316135013,360.82
20240316140013,360.82
20240316141013,360.82
20240316142013,360.82
20240316143013,360.82
20240316144013,360.82
20240316145013,360.82
20240316150013,360.82
20240316151013,360.82
20240316152013,360.82
20240316153013,360.82
20240316154013,360.82
20240316155013,360.82
20240316160013,360.82
20240316161013,360.82
20240316162013,360.82
20240316163013,360.82
20240316164013,360.82
20240316165013,360.82
20240328090013,491.46
20240328091013,491.46
20240328092013,491.46
20240328093013,491.46
20240328094013,491.46
20240328095013,491.46
20240328100013,491.46
20240328101013,491.46
20240328102013,491.46
20240328103013,491.46
20240328104013,491.46
20240328105013,491.46
20240328110013,491.46
20240328111013,491.46
20240328112013,491.46
20240328113013,491.46
20240328114013,491.46
20240328115013,491.46
20240328120013,491.46
20240328121013,491.46
20240328122013,491.46
20240328123013,491.46
20240328124013,491.46
20240328125013,491.46
20240328130013,491.46
20240328131013,491.46
20240328132013,491.46
20240328133013,491.46
20240328134013,491.46
20240328135013,491.46
20240328140013,491.46
20240328141013,491.46
20240328142013,491.46
20240328143013,491.46
20240328144013,491.46
20240328145013,491.46
20240328150013,491.46
20240328151013,491.46
20240328152013,491.46
20240328153013,491.46
20240328154013,491.46
20240328155013,491.46
20240328160013,491.46
20240328161013,491.46
20240328162013,491.46
20240328163013,491.46
20240328164013,491.46
20240328165013,491.46
20240412090013,398.1
20240412091013,398.1
20240412092013,398.1
20240412093013,398.1
20240412094013,398.1
20240412095013,398.1
20240412100013,398.1
20240412101013,398.1
20240412102013,398.1
20240412103013,398.1
20240412104013,398.1
20240412105013,398.1
20240412110013,398.1
20240412111013,398.1
20240412112013,398.1
20240412113013,398.1
20240412114013,398.1
20240412115013,398.1
20240412120013,398.1
20240412121013,398.1
20240412122013,398.1
20240412123013,398.1
20240412124013,398.1
20240412125013,398.1
20240412130013,398.1
20240412131013,398.1
20240412132013,398.1
20240412133013,398.1
20240412134013,398.1
20240412135013,398.1
20240412140013,398.1
20240412141013,398.1
20240412142013,398.1
20240412143013,398.1
20240412144013,398.1
20240412145013,398.1
20240412150013,398.1
20240412151013,398.1
20240412152013,398.1
20240412153013,398.1
20240412154013,398.1
20240412155013,398.1
20240412160013,398.1
20240412161013,398.1
20240412162013,398.1
20240412163013,398.1
20240412164013,398.1
20240412165013,398.1
20240619090013,452.67
20240619091013,452.67
20240619092013,452.67
20240619093013,452.67
20240619094013,452.67
20240619095013,452.67
20240619100013,452.67
20240619101013,452.67
20240619102013,452.67
20240619103013,452.67
20240619104013,452.67
20240619105013,452.67
20240619110013,452.67
20240619111013,452.67
20240619112013,452.67
20240619113013,452.67
20240619114013,452.67
20240619115013,452.67
20240619120013,452.67
20240619121013,452.67
20240619122013,452.67
20240619123013,452.67
20240619124013,452.67
20240619125013,452.67
20240619130013,452.67
20240619131013,452.67
20240619132013,452.67
20240619133013,452.67
20240619134013,452.67
20240619135013,452.67
20240619140013,452.67
20240619141013,452.67
20240619142013,452.67
20240619143013,452.67
20240619144013,452.67
20240619145013,452.67
20240619150013,452.67
20240619151013,452.67
20240619152013,452.67
20240619153013,452.67
20240619154013,452.67
20240619155013,452.67
20240619160013,452.67
20240619161013,452.67
20240619162013,452.67
20240619163013,452.67
20240619164013,452.67
20240619165013,452.67
20240225090014,-1.02
20240225091014,-1.02
20240225092014,-1.02
20240225093014,-1.02
20240225094014,-1.02
20240225095014,-1.02
20240225100014,-1.02
20240225101014,-1.02
20240225102014,-1.02
20240225103014,-1.02
20240225104014,-1.02
20240225105014,-1.02
20240225110014,-1.02
20240225111014,-1.02
20240225112014,-1.02
20240225113014,-1.02
20240225114014,-1.02
20240225115014,-1.02
20240225120014,-1.02
20240225121014,-1.02
20240225122014,-1.02
20240225123014,-1.02
20240225124014,-1.02
20240225125014,-1.02
20240225130014,-1.02
20240225131014,-1.02
20240225132014,-1.02
20240225133014,-1.02
20240225134014,-1.02
20240225135014,-1.02
20240225140014,-1.02
20240225141014,-1.02
20240225142014,-1.02
20240225143014,-1.02
20240225144014,-1.02
20240225145014,-1.02
20240225150014,-1.02
20240225151014,-1.02
20240225152014,-1.02
20240225153014,-1.02
20240225154014,-1.02
20240225155014,-1.02
20240225160014,-1.02
20240225161014,-1.02
20240225162014,-1.02
20240225163014,-1.02
20240225164014,-1.02
20240225165014,-1.02
20240227090014,218.21
20240227091014,218.21
20240227092014,218.21
20240227093014,218.21
20240227094014,218.21
20240227095014,218.21
20240227100014,218.21
20240227101014,218.21
20240227102014,218.21
20240227103014,218.21
20240227104014,218.21
20240227105014,218.21
20240227110014,218.21
20240227111014,218.21
20240227112014,218.21
20240227113014,218.21
20240227114014,218.21
20240227115014,218.21
20240227120014,218.21
20240227121014,218.21
20240227122014,218.21
20240227123014,218.21
20240227124014,218.21
20240227125014,218.21
20240227130014,218.21
20240227131014,218.21
20240227132014,218.21
20240227133014,218.21
20240227134014,218.21
20240227135014,218.21
20240227140014,218.21
20240227141014,218.21
20240227142014,218.21
20240227143014,218.21
20240227144014,218.21
20240227145014,218.21
20240227150014,218.21
20240227151014,218.21
20240227152014,218.21
20240227153014,218.21
20240227154014,218.21
20240227155014,218.21
20240227160014,218.21
20240227161014,218.21
20240227162014,218.21
20240227163014,218.21
20240227164014,218.21
20240227165014,218.21
20240327090014,207.51
20240327091014,207.51
20240327092014,207.51
20240327093014,207.51
20240327094014,207.51
20240327095014,207.51
20240327100014,207.51
20240327101014,207.51
20240327102014,207.51
20240327103014,207.51
20240327104014,207.51
20240327105014,207.51
20240327110014,207.51
20240327111014,207.51
20240327112014,207.51
20240327113014,207.51
20240327114014,207.51
20240327115014,207.51
20240327120014,207.51
20240327121014,207.51
20240327122014,207.51
20240327123014,207.51
20240327124014,207.51
20240327125014,207.51
20240327130014,207.51
20240327131014,207.51
20240327132014,207.51
20240327133014,207.51
20240327134014,207.51
20240327135014,207.51
20240327140014,207.51
20240327141014,207.51
20240327142014,207.51
20240327143014,207.51
20240327144014,207.51
20240327145014,207.51
20240327150014,207.51
20240327151014,207.51
20240327152014,207.51
20240327153014,207.51
20240327154014,207.51
20240327155014,207.51
20240327160014,207.51
20240327161014,207.51
20240327162014,207.51
20240327163014,207.51
20240327164014,207.51
20240327165014,207.51
20240417090014,693.64
20240417091014,693.64
20240417092014,693.64
20240417093014,693.64
20240417094014,693.64
20240417095014,693.64
20240417100014,693.64
20240417101014,693.64
20240417102014,693.64
20240417103014,693.64
20240417104014,693.64
20240417105014,693.64
20240417110014,693.64
20240417111014,693.64
20240417112014,693.64
20240417113014,693.64
20240417114014,693.64
20240417115014,693.64
20240417120014,693.64
20240417121014,693.64
20240417122014,693.64
20240417123014,693.64
20240417124014,693.64
20240417125014,693.64
20240417130014,693.64
20240417131014,693.64
20240417132014,693.64
20240417133014,693.64
20240417134014,693.64
20240417135014,693.64
20240417140014,693.64
20240417141014,693.64
20240417142014,693.64
20240417143014,693.64
20240417144014,693.64
20240417145014,693.64
20240417150014,693.64
20240417151014,693.64
20240417152014,693.64
20240417153014,693.64
20240417154014,693.64
20240417155014,693.64
20240417160014,693.64
20240417161014,693.64
20240417162014,693.64
20240417163014,693.64
20240417164014,693.64
20240417165014,693.64
20240517090014,717.47
20240517091014,717.47
20240517092014,717.47
20240517093014,717.47
20240517094014,717.47
20240517095014,717.47
20240517100014,717.47
20240517101014,717.47
20240517102014,717.47
20240517103014,717.47
20240517104014,717.47
20240517105014,717.47
20240517110014,717.47
20240517111014,717.47
20240517112014,717.47
20240517113014,717.47
20240517114014,717.47
20240517115014,717.47
20240517120014,717.47
20240517121014,717.47
20240517122014,717.47
20240517123014,717.47
20240517124014,717.47
20240517125014,717.47
20240517130014,717.47
20240517131014,717.47
20240517132014,717.47
20240517133014,717.47
20240517134014,717.47
20240517135014,717.47
20240517140014,717.47
20240517141014,717.47
20240517142014,717.47
20240517143014,717.47
20240517144014,717.47
20240517145014,717.47
20240517150014,717.47
20240517151014,717.47
20240517152014,717.47
20240517153014,717.47
20240517154014,717.47
20240517155014,717.47
20240517160014,717.47
20240517161014,717.47
20240517162014,717.47
20240517163014,717.47
20240517164014,717.47
20240517165014,717.47
20240704090014,761.5
20240704091014,761.5
20240704092014,761.5
20240704093014,761.5
20240704094014,761.5
20240704095014,761.5
20240704100014,761.5
20240704101014,761.5
20240704102014,761.5
20240704103014,761.5
20240704104014,761.5
20240704105014,761.5
20240704110014,761.5
20240704111014,761.5
20240704112014,761.5
20240704113014,761.5
20240704114014,761.5
20240704115014,761.5
20240704120014,761.5
20240704121014,761.5
20240704122014,761.5
20240704123014,761.5
20240704124014,761.5
20240704125014,761.5
20240704130014,761.5
20240704131014,761.5
20240704132014,761.5
20240704133014,761.5
20240704134014,761.5
20240704135014,761.5
20240704140014,761.5
20240704141014,761.5
20240704142014,761.5
20240704143014,761.5
20240704144014,761.5
20240704145014,761.5
20240704150014,761.5
20240704151014,761.5
20240704152014,761.5
20240704153014,761.5
20240704154014,761.5
20240704155014,761.5
20240704160014,761.5
20240704161014,761.5
20240704162014,761.5
20240704163014,761.5
20240704164014,761.5
20240704165014,761.5
20240715090014,627.1
20240715091014,627.1
20240715092014,627.1
20240715093014,627.1
20240715094014,627.1
20240715095014,627.1
20240715100014,627.1
20240715101014,627.1
20240715102014,627.1
20240715103014,627.1
20240715104014,627.1
20240715105014,627.1
20240715110014,627.1
20240715111014,627.1
20240715112014,627.1
20240715113014,627.1
20240715114014,627.1
20240715115014,627.1
20240715120014,627.1
20240715121014,627.1
20240715122014,627.1
20240715123014,627.1
20240715124014,627.1
20240715125014,627.1
20240715130014,627.1
20240715131014,627.1
20240715132014,627.1
20240715133014,627.1
20240715134014,627.1
20240715135014,627.1
20240715140014,627.1
20240715141014,627.1
20240715142014,627.1
20240715143014,627.1
20240715144014,627.1
20240715145014,627.1
20240715150014,627.1
20240715151014,627.1
20240715152014,627.1
20240715153014,627.1
20240715154014,627.1
20240715155014,627.1
20240715160014,627.1
20240715161014,627.1
20240715162014,627.1
20240715163014,627.1
20240715164014,627.1
20240715165014,627.1
20240215090015,222.25
20240215091015,222.25
20240215092015,222.25
20240215093015,222.25
20240215094015,222.25
20240215095015,222.25
20240215100015,222.25
20240215101015,222.25
20240215102015,222.25
20240215103015,222.25
20240215104015,222.25
20240215105015,222.25
20240215110015,222.25
20240215111015,222.25
20240215112015,222.25
20240215113015,222.25
20240215114015,222.25
20240215115015,222.25
20240215120015,222.25
20240215121015,222.25
20240215122015,222.25
20240215123015,222.25
20240215124015,222.25
20240215125015,222.25
20240215130015,222.25
20240215131015,222.25
20240215132015,222.25
20240215133015,222.25
20240215134015,222.25
20240215135015,222.25
20240215140015,222.25
20240215141015,222.25
20240215142015,222.25
20240215143015,222.25
20240215144015,222.25
20240215145015,222.25
20240215150015,222.25
20240215151015,222.25
20240215152015,222.25
20240215153015,222.25
20240215154015,222.25
20240215155015,222.25
20240215160015,222.25
20240215161015,222.25
20240215162015,222.25
20240215163015,222.25
20240215164015,222.25
20240215165015,222.25
20240218090015,233.11
20240218091015,233.11
20240218092015,233.11
20240218093015,233.11
20240218094015,233.11
20240218095015,233.11
20240218100015,233.11
20240218101015,233.11
20240218102015,233.11
20240218103015,233.11
20240218104015,233.11
20240218105015,233.11
20240218110015,233.11
20240218111015,233.11
20240218112015,233.11
20240218113015,233.11
20240218114015,233.11
20240218115015,233.11
20240218120015,233.11
20240218121015,233.11
20240218122015,233.11
20240218123015,233.11
20240218124015,233.11
20240218125015,233.11
20240218130015,233.11
20240218131015,233.11
20240218132015,233.11
20240218133015,233.11
20240218134015,233.11
20240218135015,233.11
20240218140015,233.11
20240218141015,233.11
20240218142015,233.11
20240218143015,233.11
20240218144015,233.11
20240218145015,233.11
20240218150015,233.11
20240218151015,233.11
20240218152015,233.11
20240218153015,233.11
20240218154015,233.11
20240218155015,233.11
20240218160015,233.11
20240218161015,233.11
20240218162015,233.11
20240218163015,233.11
20240218164015,233.11
20240218165015,233.11
20240314090015,42.56
20240314091015,42.56
20240314092015,42.56
20240314093015,42.56
20240314094015,42.56
20240314095015,42.56
20240314100015,42.56
20240314101015,42.56
20240314102015,42.56
20240314103015,42.56
20240314104015,42.56
20240314105015,42.56
20240314110015,42.56
20240314111015,42.56
20240314112015,42.56
20240314113015,42.56
20240314114015,42.56
20240314115015,42.56
20240314120015,42.56
20240314121015,42.56
20240314122015,42.56
20240314123015,42.56
20240314124015,42.56
20240314125015,42.56
20240314130015,42.56
20240314131015,42.56
20240314132015,42.56
20240314133015,42.56
20240314134015,42.56
20240314135015,42.56
20240314140015,42.56
20240314141015,42.56
20240314142015,42.56
20240314143015,42.56
20240314144015,42.56
20240314145015,42.56
20240314150015,42.56
20240314151015,42.56
20240314152015,42.56
20240314153015,42.56
20240314154015,42.56
20240314155015,42.56
20240314160015,42.56
20240314161015,42.56
20240314162015,42.56
20240314163015,42.56
20240314164015,42.56
20240314165015,42.56
20240317090015,290.9
20240317091015,290.9
20240317092015,290.9
20240317093015,290.9
20240317094015,290.9
20240317095015,290.9
20240317100015,290.9
20240317101015,290.9
20240317102015,290.9
20240317103015,290.9
20240317104015,290.9
20240317105015,290.9
20240317110015,290.9
20240317111015,290.9
20240317112015,290.9
20240317113015,290.9
20240317114015,290.9
20240317115015,290.9
20240317120015,290.9
20240317121015,290.9
20240317122015,290.9
20240317123015,290.9
20240317124015,290.9
20240317125015,290.9
20240317130015,290.9
20240317131015,290.9
20240317132015,290.9
20240317133015,290.9
20240317134015,290.9
20240317135015,290.9
20240317140015,290.9
20240317141015,290.9
20240317142015,290.9
20240317143015,290.9
20240317144015,290.9
20240317145015,290.9
20240317150015,290.9
20240317151015,290.9
20240317152015,290.9
20240317153015,290.9
20240317154015,290.9
20240317155015,290.9
20240317160015,290.9
20240317161015,290.9
20240317162015,290.9
20240317163015,290.9
20240317164015,290.9
20240317165015,290.9
20240412090015,840.49
20240412091015,840.49
20240412092015,840.49
20240412093015,840.49
20240412094015,840.49
20240412095015,840.49
20240412100015,840.49
20240412101015,840.49
20240412102015,840.49
20240412103015,840.49
20240412104015,840.49
20240412105015,840.49
20240412110015,840.49
20240412111015,840.49
20240412112015,840.49
20240412113015,840.49
20240412114015,840.49
20240412115015,840.49
20240412120015,840.49
20240412121015,840.49
20240412122015,840.49
20240412123015,840.49
20240412124015,840.49
20240412125015,840.49
20240412130015,840.49
20240412131015,840.49
20240412132015,840.49
20240412133015,840.49
20240412134015,840.49
20240412135015,840.49
20240412140015,840.49
20240412141015,840.49
20240412142015,840.49
20240412143015,840.49
20240412144015,840.49
20240412145015,840.49
20240412150015,840.49
20240412151015,840.49
20240412152015,840.49
20240412153015,840.49
20240412154015,840.49
20240412155015,840.49
20240412160015,840.49
20240412161015,840.49
20240412162015,840.49
20240412163015,840.49
20240412164015,840.49
20240412165015,840.49
20240518090015,798.4
20240518091015,798.4
20240518092015,798.4
20240518093015,798.4
20240518094015,798.4
20240518095015,798.4
20240518100015,798.4
20240518101015,798.4
20240518102015,798.4
20240518103015,798.4
20240518104015,798.4
20240518105015,798.4
20240518110015,798.4
20240518111015,798.4
20240518112015,798.4
20240518113015,798.4
20240518114015,798.4
20240518115015,798.4
20240518120015,798.4
20240518121015,798.4
20240518122015,798.4
20240518123015,798.4
20240518124015,798.4
20240518125015,798.4
20240518130015,798.4
20240518131015,798.4
20240518132015,798.4
20240518133015,798.4
20240518134015,798.4
20240518135015,798.4
20240518140015,798.4
20240518141015,798.4
20240518142015,798.4
20240518143015,798.4
20240518144015,798.4
20240518145015,798.4
20240518150015,798.4
20240518151015,798.4
20240518152015,798.4
20240518153015,798.4
20240518154015,798.4
20240518155015,798.4
20240518160015,798.4
20240518161015,798.4
20240518162015,798.4
20240518163015,798.4
20240518164015,798.4
20240518165015,798.4
20240530090015,1072.46
20240530091015,1072.46
20240530092015,1072.46
20240530093015,1072.46
20240530094015,1072.46
20240530095015,1072.46
20240530100015,1072.46
20240530101015,1072.46
20240530102015,1072.46
20240530103015,1072.46
20240530104015,1072.46
20240530105015,1072.46
20240530110015,1072.46
20240530111015,1072.46
20240530112015,1072.46
20240530113015,1072.46
20240530114015,1072.46
20240530115015,1072.46
20240530120015,1072.46
20240530121015,1072.46
20240530122015,1072.46
20240530123015,1072.46
20240530124015,1072.46
20240530125015,1072.46
20240530130015,1072.46
20240530131015,1072.46
20240530132015,1072.46
20240530133015,1072.46
20240530134015,1072.46
20240530135015,1072.46
20240530140015,1072.46
20240530141015,1072.46
20240530142015,1072.46
20240530143015,1072.46
20240530144015,1072.46
20240530145015,1072.46
20240530150015,1072.46
20240530151015,1072.46
20240530152015,1072.46
20240530153015,1072.46
20240530154015,1072.46
20240530155015,1072.46
20240530160015,1072.46
20240530161015,1072.46
20240530162015,1072.46
20240530163015,1072.46
20240530164015,1072.46
20240530165015,1072.46
20240605090015,516.51
20240605091015,516.51
20240605092015,516.51
20240605093015,516.51
20240605094015,516.51
20240605095015,516.51
20240605100015,516.51
20240605101015,516.51
20240605102015,516.51
20240605103015,516.51
20240605104015,516.51
20240605105015,516.51
20240605110015,516.51
20240605111015,516.51
20240605112015,516.51
20240605113015,516.51
20240605114015,516.51
20240605115015,516.51
20240605120015,516.51
20240605121015,516.51
20240605122015,516.51
20240605123015,516.51
20240605124015,516.51
20240605125015,516.51
20240605130015,516.51
20240605131015,516.51
20240605132015,516.51
20240605133015,516.51
20240605134015,516.51
20240605135015,516.51
20240605140015,516.51
20240605141015,516.51
20240605142015,516.51
20240605143015,516.51
20240605144015,516.51
20240605145015,516.51
20240605150015,516.51
20240605151015,516.51
20240605152015,516.51
20240605153015,516.51
20240605154015,516.51
20240605155015,516.51
20240605160015,516.51
20240605161015,516.51
20240605162015,516.51
20240605163015,516.51
20240605164015,516.51
20240605165015,516.51
20240704090015,1255.71
20240704091015,1255.71
20240704092015,1255.71
20240704093015,1255.71
20240704094015,1255.71
20240704095015,1255.71
20240704100015,1255.71
20240704101015,1255.71
20240704102015,1255.71
20240704103015,1255.71
20240704104015,1255.71
20240704105015,1255.71
20240704110015,1255.71
20240704111015,1255.71
20240704112015,1255.71
20240704113015,1255.71
20240704114015,1255.71
20240704115015,1255.71
20240704120015,1255.71
20240704121015,1255.71
20240704122015,1255.71
20240704123015,1255.71
20240704124015,1255.71
20240704125015,1255.71
20240704130015,1255.71
20240704131015,1255.71
20240704132015,1255.71
20240704133015,1255.71
20240704134015,1255.71
20240704135015,1255.71
20240704140015,1255.71
20240704141015,1255.71
20240704142015,1255.71
20240704143015,1255.71
20240704144015,1255.71
20240704145015,1255.71
20240704150015,1255.71
20240704151015,1255.71
20240704152015,1255.71
20240704153015,1255.71
20240704154015,1255.71
20240704155015,1255.71
20240704160015,1255.71
20240704161015,1255.71
20240704162015,1255.71
20240704163015,1255.71
20240704164015,1255.71
20240704165015,1255.71
20240316090016,640.99
20240316091016,640.99
20240316092016,640.99
20240316093016,640.99
20240316094016,640.99
20240316095016,640.99
20240316100016,640.99
20240316101016,640.99
20240316102016,640.99
20240316103016,640.99
20240316104016,640.99
20240316105016,640.99
20240316110016,640.99
20240316111016,640.99
20240316112016,640.99
20240316113016,640.99
20240316114016,640.99
20240316115016,640.99
20240316120016,640.99
20240316121016,640.99
20240316122016,640.99
20240316123016,640.99
20240316124016,640.99
20240316125016,640.99
20240316130016,640.99
20240316131016,640.99
20240316132016,640.99
20240316133016,640.99
20240316134016,640.99
20240316135016,640.99
20240316140016,640.99
20240316141016,640.99
20240316142016,640.99
20240316143016,640.99
20240316144016,640.99
20240316145016,640.99
20240316150016,640.99
20240316151016,640.99
20240316152016,640.99
20240316153016,640.99
20240316154016,640.99
20240316155016,640.99
20240316160016,640.99
20240316161016,640.99
20240316162016,640.99
20240316163016,640.99
20240316164016,640.99
20240316165016,640.99
20240322090016,576.25
20240322091016,576.25
20240322092016,576.25
20240322093016,576.25
20240322094016,576.25
20240322095016,576.25
20240322100016,576.25
20240322101016,576.25
20240322102016,576.25
20240322103016,576.25
20240322104016,576.25
20240322105016,576.25
20240322110016,576.25
20240322111016,576.25
20240322112016,576.25
20240322113016,576.25
20240322114016,576.25
20240322115016,576.25
20240322120016,576.25
20240322121016,576.25
20240322122016,576.25
20240322123016,576.25
20240322124016,576.25
20240322125016,576.25
20240322130016,576.25
20240322131016,576.25
20240322132016,576.25
20240322133016,576.25
20240322134016,576.25
20240322135016,576.25
20240322140016,576.25
20240322141016,576.25
20240322142016,576.25
20240322143016,576.25
20240322144016,576.25
