序號,答案
20241207142000,275.16
20241207143000,269.79
20241207144000,264.06
20241207145000,258.24
20241207150000,252.59
20241207151000,247.32
20241207152000,242.63
20241207153000,238.68
20241207154000,235.59
20241207155000,233.44
20241207160000,232.29
20241207161000,232.14
20241207162000,232.96
20241207163000,234.67
20241207164000,237.19
20241207165000,240.36
20241208090000,250.32
20241208091000,232.54
20241208092000,216.01
20241208093000,200.54
20241208094000,186.19
20241208095000,173.13
20241208100000,161.55
20241208101000,151.61
20241208102000,143.46
20241208103000,137.28
20241208104000,133.24
20241208105000,131.53
20241208110000,132.36
20241208111000,135.84
20241208112000,141.92
20241208113000,150.49
20241208114000,161.29
20241208115000,173.97
20241208120000,188.06
20241208121000,202.99
20241208122000,218.14
20241208123000,232.87
20241208124000,246.56
20241208125000,258.68
20241208130000,268.83
20241208131000,276.75
20241208132000,282.33
20241208133000,285.61
20241208134000,286.74
20241208135000,285.97
20241208140000,283.56
20241208141000,279.85
20241208142000,275.16
20241208143000,269.79
20241208144000,264.06
20241208145000,258.24
20241208150000,252.59
20241208151000,247.32
20241208152000,242.63
20241208153000,238.68
20241208154000,235.59
20241208155000,233.44
20241208160000,232.29
20241208161000,232.14
20241208162000,232.96
20241208163000,234.67
20241208164000,237.19
20241208165000,240.36
20241209090000,250.32
20241209091000,232.54
20241209092000,216.01
20241209093000,200.54
20241209094000,186.19
20241209095000,173.13
20241209100000,161.55
20241209101000,151.61
20241209102000,143.46
20241209103000,137.28
20241209104000,133.24
20241209105000,131.53
20241209110000,132.36
20241209111000,135.84
20241209112000,141.92
20241209113000,150.49
20241209114000,161.29
20241209115000,173.97
20241209120000,188.06
20241209121000,202.99
20241209122000,218.14
20241209123000,232.87
20241209124000,246.56
20241209125000,258.68
20241209130000,268.83
20241209131000,276.75
20241209132000,282.33
20241209133000,285.61
20241209134000,286.74
20241209135000,285.97
20241209140000,283.56
20241209141000,279.85
20241209142000,275.16
20241209143000,269.79
20241209144000,264.06
20241209145000,258.24
20241209150000,252.59
20241209151000,247.32
20241209152000,242.63
20241209153000,238.68
20241209154000,235.59
20241209155000,233.44
20241209160000,232.29
20241209161000,232.14
20241209162000,232.96
20241209163000,234.67
20241209164000,237.19
20241209165000,240.36
20241210090000,250.32
20241210091000,232.54
20241210092000,216.01
20241210093000,200.54
20241210094000,186.19
20241210095000,173.13
20241210100000,161.55
20241210101000,151.61
20241210102000,143.46
20241210103000,137.28
20241210104000,133.24
20241210105000,131.53
20241210110000,132.36
20241210111000,135.84
20241210112000,141.92
20241210113000,150.49
20241210114000,161.29
20241210115000,173.97
20241210120000,188.06
20241210121000,202.99
20241210122000,218.14
20241210123000,232.87
20241210124000,246.56
20241210125000,258.68
20241210130000,268.83
20241210131000,276.75
20241210132000,282.33
20241210133000,285.61
20241210134000,286.74
20241210135000,285.97
20241210140000,283.56
20241210141000,279.85
20241210142000,275.16
20241210143000,269.79
20241210144000,264.06
20241210145000,258.24
20241210150000,252.59
20241210151000,247.32
20241210152000,242.63
20241210153000,238.68
20241210154000,235.59
20241210155000,233.44
20241210160000,232.29
20241210161000,232.14
20241210162000,232.96
20241210163000,234.67
20241210164000,237.19
20241210165000,240.36
20241211090000,250.32
20241211091000,232.54
20241211092000,216.01
20241211093000,200.54
20241211094000,186.19
20241211095000,173.13
20241211100000,161.55
20241211101000,151.61
20241211102000,143.46
20241211103000,137.28
20241211104000,133.24
20241211105000,131.53
20241211110000,132.36
20241211111000,135.84
20241211112000,141.92
20241211113000,150.49
20241211114000,161.29
20241211115000,173.97
20241211120000,188.06
20241211121000,202.99
20241211122000,218.14
20241211123000,232.87
20241211124000,246.56
20241211125000,258.68
20241211130000,268.83
20241211131000,276.75
20241211132000,282.33
20241211133000,285.61
20241211134000,286.74
20241211135000,285.97
20241211140000,283.56
20241211141000,279.85
20241211142000,275.16
20241211143000,269.79
20241211144000,264.06
20241211145000,258.24
20241211150000,252.59
20241211151000,247.32
20241211152000,242.63
20241211153000,238.68
20241211154000,235.59
20241211155000,233.44
20241211160000,232.29
20241211161000,232.14
20241211162000,232.96
20241211163000,234.67
20241211164000,237.19
20241211165000,240.36
20241212090000,250.32
20241212091000,232.54
20241212092000,216.01
20241212093000,200.54
20241212094000,186.19
20241212095000,173.13
20241212100000,161.55
20241212101000,151.61
20241212102000,143.46
20241212103000,137.28
20241212104000,133.24
20241212105000,131.53
20241212110000,132.36
20241212111000,135.84
20241212112000,141.92
20241212113000,150.49
20241212114000,161.29
20241212115000,173.97
20241212120000,188.06
20241212121000,202.99
20241212122000,218.14
20241212123000,232.87
20241212124000,246.56
20241212125000,258.68
20241212130000,268.83
20241212131000,276.75
20241212132000,282.33
20241212133000,285.61
20241212134000,286.74
20241212135000,285.97
20241212140000,283.56
20241212141000,279.85
20241212142000,275.16
20241212143000,269.79
20241212144000,264.06
20241212145000,258.24
20241212150000,252.59
20241212151000,247.32
20241212152000,242.63
20241212153000,238.68
20241212154000,235.59
20241212155000,233.44
20241212160000,232.29
20241212161000,232.14
20241212162000,232.96
20241212163000,234.67
20241212164000,237.19
20241212165000,240.36
20241213090000,250.32
20241213091000,232.54
20241213092000,216.01
20241213093000,200.54
20241213094000,186.19
20241213095000,173.13
20241213100000,161.55
20241213101000,151.61
20241213102000,143.46
20241213103000,137.28
20241213104000,133.24
20241213105000,131.53
20241213110000,132.36
20241213111000,135.84
20241213112000,141.92
20241213113000,150.49
20241213114000,161.29
20241213115000,173.97
20241213120000,188.06
20241213121000,202.99
20241213122000,218.14
20241213123000,232.87
20241213124000,246.56
20241213125000,258.68
20241213130000,268.83
20241213131000,276.75
20241213132000,282.33
20241213133000,285.61
20241213134000,286.74
20241213135000,285.97
20241213140000,283.56
20241213141000,279.85
20241213142000,275.16
20241213143000,269.79
20241213144000,264.06
20241213145000,258.24
20241213150000,252.59
20241213151000,247.32
20241213152000,242.63
20241213153000,238.68
20241213154000,235.59
20241213155000,233.44
20241213160000,232.29
20241213161000,232.14
20241213162000,232.96
20241213163000,234.67
20241213164000,237.19
20241213165000,240.36
20241214090000,250.32
20241214091000,232.54
20241214092000,216.01
20241214093000,200.54
20241214094000,186.19
20241214095000,173.13
20241214100000,161.55
20241214101000,151.61
20241214102000,143.46
20241214103000,137.28
20241214104000,133.24
20241214105000,131.53
20241214110000,132.36
20241214111000,135.84
20241214112000,141.92
20241214113000,150.49
20241214114000,161.29
20241214115000,173.97
20241214120000,188.06
20241214121000,202.99
20241214122000,218.14
20241214123000,232.87
20241214124000,246.56
20241214125000,258.68
20241214130000,268.83
20241214131000,276.75
20241214132000,282.33
20241214133000,285.61
20241214134000,286.74
20241214135000,285.97
20241214140000,283.56
20241214141000,279.85
20241214142000,275.16
20241214143000,269.79
20241214144000,264.06
20241214145000,258.24
20241214150000,252.59
20241214151000,247.32
20241214152000,242.63
20241214153000,238.68
20241214154000,235.59
20241214155000,233.44
20241214160000,232.29
20241214161000,232.14
20241214162000,232.96
20241214163000,234.67
20241214164000,237.19
20241214165000,240.36
20241215090000,250.32
20241215091000,232.54
20241215092000,216.01
20241215093000,200.54
20241215094000,186.19
20241215095000,173.13
20241215100000,161.55
20241215101000,151.61
20241215102000,143.46
20241215103000,137.28
20241215104000,133.24
20241215105000,131.53
20241215110000,132.36
20241215111000,135.84
20241215112000,141.92
20241215113000,150.49
20241215114000,161.29
20241215115000,173.97
20241215120000,188.06
20241215121000,202.99
20241215122000,218.14
20241215123000,232.87
20241215124000,246.56
20241215125000,258.68
20241215130000,268.83
20241215131000,276.75
20241215132000,282.33
20241215133000,285.61
20241215134000,286.74
20241215135000,285.97
20241215140000,283.56
20241215141000,279.85
20241215142000,275.16
20241215143000,269.79
20241215144000,264.06
20241215145000,258.24
20241215150000,252.59
20241215151000,247.32
20241215152000,242.63
20241215153000,238.68
20241215154000,235.59
20241215155000,233.44
20241215160000,232.29
20241215161000,232.14
20241215162000,232.96
20241215163000,234.67
20241215164000,237.19
20241215165000,240.36
20241216090000,250.32
20241216091000,232.54
20241216092000,216.01
20241216093000,200.54
20241216094000,186.19
20241216095000,173.13
20241216100000,161.55
20241216101000,151.61
20241216102000,143.46
20241216103000,137.28
20241216104000,133.24
20241216105000,131.53
20241216110000,132.36
20241216111000,135.84
20241216112000,141.92
20241216113000,150.49
20241216114000,161.29
20241216115000,173.97
20241216120000,188.06
20241216121000,202.99
20241216122000,218.14
20241216123000,232.87
20241216124000,246.56
20241216125000,258.68
20241216130000,268.83
20241216131000,276.75
20241216132000,282.33
20241216133000,285.61
20241216134000,286.74
20241216135000,285.97
20241216140000,283.56
20241216141000,279.85
20241216142000,275.16
20241216143000,269.79
20241216144000,264.06
20241216145000,258.24
20241216150000,252.59
20241216151000,247.32
20241216152000,242.63
20241216153000,238.68
20241216154000,235.59
20241216155000,233.44
20241216160000,232.29
20241216161000,232.14
20241216162000,232.96
20241216163000,234.67
20241216164000,237.19
20241216165000,240.36
20241217090000,250.32
20241217091000,232.54
20241217092000,216.01
20241217093000,200.54
20241217094000,186.19
20241217095000,173.13
20241217100000,161.55
20241217101000,151.61
20241217102000,143.46
20241217103000,137.28
20241217104000,133.24
20241217105000,131.53
20241217110000,132.36
20241217111000,135.84
20241217112000,141.92
20241217113000,150.49
20241217114000,161.29
20241217115000,173.97
20241217120000,188.06
20241217121000,202.99
20241217122000,218.14
20241217123000,232.87
20241217124000,246.56
20241217125000,258.68
20241217130000,268.83
20241217131000,276.75
20241217132000,282.33
20241217133000,285.61
20241217134000,286.74
20241217135000,285.97
20241217140000,283.56
20241217141000,279.85
20241217142000,275.16
20241217143000,269.79
20241217144000,264.06
20241217145000,258.24
20241217150000,252.59
20241217151000,247.32
20241217152000,242.63
20241217153000,238.68
20241217154000,235.59
20241217155000,233.44
20241217160000,232.29
20241217161000,232.14
20241217162000,232.96
20241217163000,234.67
20241217164000,237.19
20241217165000,240.36
20241218090000,250.32
20241218091000,232.54
20241218092000,216.01
20241218093000,200.54
20241218094000,186.19
20241218095000,173.13
20241218100000,161.55
20241218101000,151.61
20241218102000,143.46
20241218103000,137.28
20241218104000,133.24
20241218105000,131.53
20241218110000,132.36
20241218111000,135.84
20241218112000,141.92
20241218113000,150.49
20241218114000,161.29
20241218115000,173.97
20241218120000,188.06
20241218121000,202.99
20241218122000,218.14
20241218123000,232.87
20241218124000,246.56
20241218125000,258.68
20241218130000,268.83
20241218131000,276.75
20241218132000,282.33
20241218133000,285.61
20241218134000,286.74
20241218135000,285.97
20241218140000,283.56
20241218141000,279.85
20241218142000,275.16
20241218143000,269.79
20241218144000,264.06
20241218145000,258.24
20241218150000,252.59
20241218151000,247.32
20241218152000,242.63
20241218153000,238.68
20241218154000,235.59
20241218155000,233.44
20241218160000,232.29
20241218161000,232.14
20241218162000,232.96
20241218163000,234.67
20241218164000,237.19
20241218165000,240.36
20241219090000,250.32
20241219091000,232.54
20241219092000,216.01
20241219093000,200.54
20241219094000,186.19
20241219095000,173.13
20241219100000,161.55
20241219101000,151.61
20241219102000,143.46
20241219103000,137.28
20241219104000,133.24
20241219105000,131.53
20241219110000,132.36
20241219111000,135.84
20241219112000,141.92
20241219113000,150.49
20241219114000,161.29
20241219115000,173.97
20241219120000,188.06
20241219121000,202.99
20241219122000,218.14
20241219123000,232.87
20241219124000,246.56
20241219125000,258.68
20241219130000,268.83
20241219131000,276.75
20241219132000,282.33
20241219133000,285.61
20241219134000,286.74
20241219135000,285.97
20241219140000,283.56
20241219141000,279.85
20241219142000,275.16
20241219143000,269.79
20241219144000,264.06
20241219145000,258.24
20241219150000,252.59
20241219151000,247.32
20241219152000,242.63
20241219153000,238.68
20241219154000,235.59
20241219155000,233.44
20241219160000,232.29
20241219161000,232.14
20241219162000,232.96
20241219163000,234.67
20241219164000,237.19
20241219165000,240.36
20241220090000,250.32
20241220091000,232.54
20241220092000,216.01
20241220093000,200.54
20241220094000,186.19
20241220095000,173.13
20241220100000,161.55
20241220101000,151.61
20241220102000,143.46
20241220103000,137.28
20241220104000,133.24
20241220105000,131.53
20241220110000,132.36
20241220111000,135.84
20241220112000,141.92
20241220113000,150.49
20241220114000,161.29
20241220115000,173.97
20241220120000,188.06
20241220121000,202.99
20241220122000,218.14
20241220123000,232.87
20241220124000,246.56
20241220125000,258.68
20241220130000,268.83
20241220131000,276.75
20241220132000,282.33
20241220133000,285.61
20241220134000,286.74
20241220135000,285.97
20241220140000,283.56
20241220141000,279.85
20241220142000,275.16
20241220143000,269.79
20241220144000,264.06
20241220145000,258.24
20241220150000,252.59
20241220151000,247.32
20241220152000,242.63
20241220153000,238.68
20241220154000,235.59
20241220155000,233.44
20241220160000,232.29
20241220161000,232.14
20241220162000,232.96
20241220163000,234.67
20241220164000,237.19
20241220165000,240.36
20241221090000,250.32
20241221091000,232.54
20241221092000,216.01
20241221093000,200.54
20241221094000,186.19
20241221095000,173.13
20241221100000,161.55
20241221101000,151.61
20241221102000,143.46
20241221103000,137.28
20241221104000,133.24
20241221105000,131.53
20241221110000,132.36
20241221111000,135.84
20241221112000,141.92
20241221113000,150.49
20241221114000,161.29
20241221115000,173.97
20241221120000,188.06
20241221121000,202.99
20241221122000,218.14
20241221123000,232.87
20241221124000,246.56
20241221125000,258.68
20241221130000,268.83
20241221131000,276.75
20241221132000,282.33
20241221133000,285.61
20241221134000,286.74
20241221135000,285.97
20241221140000,283.56
20241221141000,279.85
20241221142000,275.16
20241221143000,269.79
20241221144000,264.06
20241221145000,258.24
20241221150000,252.59
20241221151000,247.32
20241221152000,242.63
20241221153000,238.68
20241221154000,235.59
20241221155000,233.44
20241221160000,232.29
20241221161000,232.14
20241221162000,232.96
20241221163000,234.67
20241221164000,237.19
20241221165000,240.36
20241222090000,250.32
20241222091000,232.54
20241222092000,216.01
20241222093000,200.54
20241222094000,186.19
20241222095000,173.13
20241222100000,161.55
20241222101000,151.61
20241222102000,143.46
20241222103000,137.28
20241222104000,133.24
20241222105000,131.53
20241222110000,132.36
20241222111000,135.84
20241222112000,141.92
20241222113000,150.49
20241222114000,161.29
20241222115000,173.97
20241222120000,188.06
20241222121000,202.99
20241222122000,218.14
20241222123000,232.87
20241222124000,246.56
20241222125000,258.68
20241222130000,268.83
20241222131000,276.75
20241222132000,282.33
20241222133000,285.61
20241222134000,286.74
20241222135000,285.97
20241222140000,283.56
20241222141000,279.85
20241222142000,275.16
20241222143000,269.79
20241222144000,264.06
20241222145000,258.24
20241222150000,252.59
20241222151000,247.32
20241222152000,242.63
20241222153000,238.68
20241222154000,235.59
20241222155000,233.44
20241222160000,232.29
20241222161000,232.14
20241222162000,232.96
20241222163000,234.67
20241222164000,237.19
20241222165000,240.36
20241223090000,250.32
20241223091000,232.54
20241223092000,216.01
20241223093000,200.54
20241223094000,186.19
20241223095000,173.13
20241223100000,161.55
20241223101000,151.61
20241223102000,143.46
20241223103000,137.28
20241223104000,133.24
20241223105000,131.53
20241223110000,132.36
20241223111000,135.84
20241223112000,141.92
20241223113000,150.49
20241223114000,161.29
20241223115000,173.97
20241223120000,188.06
20241223121000,202.99
20241223122000,218.14
20241223123000,232.87
20241223124000,246.56
20241223125000,258.68
20241223130000,268.83
20241223131000,276.75
20241223132000,282.33
20241223133000,285.61
20241223134000,286.74
20241223135000,285.97
20241223140000,283.56
20241223141000,279.85
20241223142000,275.16
20241223143000,269.79
20241223144000,264.06
20241223145000,258.24
20241223150000,252.59
20241223151000,247.32
20241223152000,242.63
20241223153000,238.68
20241223154000,235.59
20241223155000,233.44
20241223160000,232.29
20241223161000,232.14
20241223162000,232.96
20241223163000,234.67
20241223164000,237.19
20241223165000,240.36
20241224090000,250.32
20241224091000,232.54
20241224092000,216.01
20241224093000,200.54
20241224094000,186.19
20241224095000,173.13
20241224100000,161.55
20241224101000,151.61
20241224102000,143.46
20241224103000,137.28
20241224104000,133.24
20241224105000,131.53
20241224110000,132.36
20241224111000,135.84
20241224112000,141.92
20241224113000,150.49
20241224114000,161.29
20241224115000,173.97
20241224120000,188.06
20241224121000,202.99
20241224122000,218.14
20241224123000,232.87
20241224124000,246.56
20241224125000,258.68
20241224130000,268.83
20241224131000,276.75
20241224132000,282.33
20241224133000,285.61
20241224134000,286.74
20241224135000,285.97
20241224140000,283.56
20241224141000,279.85
20241224142000,275.16
20241224143000,269.79
20241224144000,264.06
20241224145000,258.24
20241224150000,252.59
20241224151000,247.32
20241224152000,242.63
20241224153000,238.68
20241224154000,235.59
20241224155000,233.44
20241224160000,232.29
20241224161000,232.14
20241224162000,232.96
20241224163000,234.67
20241224164000,237.19
20241224165000,240.36
20241225090000,250.32
20241225091000,232.54
20241225092000,216.01
20241225093000,200.54
20241225094000,186.19
20241225095000,173.13
20241225100000,161.55
20241225101000,151.61
20241225102000,143.46
20241225103000,137.28
20241225104000,133.24
20241225105000,131.53
20241225110000,132.36
20241225111000,135.84
20241225112000,141.92
20241225113000,150.49
20241225114000,161.29
20241225115000,173.97
20241225120000,188.06
20241225121000,202.99
20241225122000,218.14
20241225123000,232.87
20241225124000,246.56
20241225125000,258.68
20241225130000,268.83
20241225131000,276.75
20241225132000,282.33
20241225133000,285.61
20241225134000,286.74
20241225135000,285.97
20241225140000,283.56
20241225141000,279.85
20241225142000,275.16
20241225143000,269.79
20241225144000,264.06
20241225145000,258.24
20241225150000,252.59
20241225151000,247.32
20241225152000,242.63
20241225153000,238.68
20241225154000,235.59
20241225155000,233.44
20241225160000,232.29
20241225161000,232.14
20241225162000,232.96
20241225163000,234.67
20241225164000,237.19
20241225165000,240.36
20241226090000,250.32
20241226091000,232.54
20241226092000,216.01
20241226093000,200.54
20241226094000,186.19
20241226095000,173.13
20241226100000,161.55
20241226101000,151.61
20241226102000,143.46
20241226103000,137.28
20241226104000,133.24
20241226105000,131.53
20241226110000,132.36
20241226111000,135.84
20241226112000,141.92
20241226113000,150.49
20241226114000,161.29
20241226115000,173.97
20241226120000,188.06
20241226121000,202.99
20241226122000,218.14
20241226123000,232.87
20241226124000,246.56
20241226125000,258.68
20241226130000,268.83
20241226131000,276.75
20241226132000,282.33
20241226133000,285.61
20241226134000,286.74
20241226135000,285.97
20241226140000,283.56
20241226141000,279.85
20241226142000,275.16
20241226143000,269.79
20241226144000,264.06
20241226145000,258.24
20241226150000,252.59
20241226151000,247.32
20241226152000,242.63
20241226153000,238.68
20241226154000,235.59
20241226155000,233.44
20241226160000,232.29
20241226161000,232.14
20241226162000,232.96
20241226163000,234.67
20241226164000,237.19
20241226165000,240.36
20241227090000,250.32
20241227091000,232.54
20241227092000,216.01
20241227093000,200.54
20241227094000,186.19
20241227095000,173.13
20241227100000,161.55
20241227101000,151.61
20241227102000,143.46
20241227103000,137.28
20241227104000,133.24
20241227105000,131.53
20241227110000,132.36
20241227111000,135.84
20241227112000,141.92
20241227113000,150.49
20241227114000,161.29
20241227115000,173.97
20241227120000,188.06
20241227121000,202.99
20241227122000,218.14
20241227123000,232.87
20241227124000,246.56
20241227125000,258.68
20241227130000,268.83
20241227131000,276.75
20241227132000,282.33
20241227133000,285.61
20241227134000,286.74
20241227135000,285.97
20241227140000,283.56
20241227141000,279.85
20241227142000,275.16
20241227143000,269.79
20241227144000,264.06
20241227145000,258.24
20241227150000,252.59
20241227151000,247.32
20241227152000,242.63
20241227153000,238.68
20241227154000,235.59
20241227155000,233.44
20241227160000,232.29
20241227161000,232.14
20241227162000,232.96
20241227163000,234.67
20241227164000,237.19
20241227165000,240.36
20241228090000,250.32
20241228091000,232.54
20241228092000,216.01
20241228093000,200.54
20241228094000,186.19
20241228095000,173.13
20241228100000,161.55
20241228101000,151.61
20241228102000,143.46
20241228103000,137.28
20241228104000,133.24
20241228105000,131.53
20241228110000,132.36
20241228111000,135.84
20241228112000,141.92
20241228113000,150.49
20241228114000,161.29
20241228115000,173.97
20241228120000,188.06
20241228121000,202.99
20241228122000,218.14
20241228123000,232.87
20241228124000,246.56
20241228125000,258.68
20241228130000,268.83
20241228131000,276.75
20241228132000,282.33
20241228133000,285.61
20241228134000,286.74
20241228135000,285.97
20241228140000,283.56
20241228141000,279.85
20241228142000,275.16
20241228143000,269.79
20241228144000,264.06
20241228145000,258.24
20241228150000,252.59
20241228151000,247.32
20241228152000,242.63
20241228153000,238.68
20241228154000,235.59
20241228155000,233.44
20241228160000,232.29
20241228161000,232.14
20241228162000,232.96
20241228163000,234.67
20241228164000,237.19
20241228165000,240.36
20241229090000,250.32
20241229091000,232.54
20241229092000,216.01
20241229093000,200.54
20241229094000,186.19
20241229095000,173.13
20241229100000,161.55
20241229101000,151.61
20241229102000,143.46
20241229103000,137.28
20241229104000,133.24
20241229105000,131.53
20241229110000,132.36
20241229111000,135.84
20241229112000,141.92
20241229113000,150.49
20241229114000,161.29
20241229115000,173.97
20241229120000,188.06
20241229121000,202.99
20241229122000,218.14
20241229123000,232.87
20241229124000,246.56
20241229125000,258.68
20241229130000,268.83
20241229131000,276.75
20241229132000,282.33
20241229133000,285.61
20241229134000,286.74
20241229135000,285.97
20241229140000,283.56
20241229141000,279.85
20241229142000,275.16
20241229143000,269.79
20241229144000,264.06
20241229145000,258.24
20241229150000,252.59
20241229151000,247.32
20241229152000,242.63
20241229153000,238.68
20241229154000,235.59
20241229155000,233.44
20241229160000,232.29
20241229161000,232.14
20241229162000,232.96
20241229163000,234.67
20241229164000,237.19
20241229165000,240.36
20241230090000,250.32
20241230091000,232.54
20241230092000,216.01
20241230093000,200.54
20241230094000,186.19
20241230095000,173.13
20241230100000,161.55
20241230101000,151.61
20241230102000,143.46
20241230103000,137.28
20241230104000,133.24
20241230105000,131.53
20241230110000,132.36
20241230111000,135.84
20241230112000,141.92
20241230113000,150.49
20241230114000,161.29
20241230115000,173.97
20241230120000,188.06
20241230121000,202.99
20241230122000,218.14
20241230123000,232.87
20241230124000,246.56
20241230125000,258.68
20241230130000,268.83
20241230131000,276.75
20241230132000,282.33
20241230133000,285.61
20241230134000,286.74
20241230135000,285.97
20241230140000,283.56
20241230141000,279.85
20241230142000,275.16
20241230143000,269.79
20241230144000,264.06
20241230145000,258.24
20241230150000,252.59
20241230151000,247.32
20241230152000,242.63
20241230153000,238.68
20241230154000,235.59
20241230155000,233.44
20241230160000,232.29
20241230161000,232.14
20241230162000,232.96
20241230163000,234.67
20241230164000,237.19
20241230165000,240.36
20241231090000,250.32
20241231091000,232.54
20241231092000,216.01
20241231093000,200.54
20241231094000,186.19
20241231095000,173.13
20241231100000,161.55
20241231101000,151.61
20241231102000,143.46
20241231103000,137.28
20241231104000,133.24
20241231105000,131.53
20241231110000,132.36
20241231111000,135.84
20241231112000,141.92
20241231113000,150.49
20241231114000,161.29
20241231115000,173.97
20241231120000,188.06
20241231121000,202.99
20241231122000,218.14
20241231123000,232.87
20241231124000,246.56
20241231125000,258.68
20241231130000,268.83
20241231131000,276.75
20241231132000,282.33
20241231133000,285.61
20241231134000,286.74
20241231135000,285.97
20241231140000,283.56
20241231141000,279.85
20241231142000,275.16
20241231143000,269.79
20241231144000,264.06
20241231145000,258.24
20241231150000,252.59
20241231151000,247.32
20241231152000,242.63
20241231153000,238.68
20241231154000,235.59
20241231155000,233.44
20241231160000,232.29
20241231161000,232.14
20241231162000,232.96
20241231163000,234.67
20241231164000,237.19
20241231165000,240.36
20250101090000,250.32
20250101091000,232.54
20250101092000,216.01
20250101093000,200.54
20250101094000,186.19
20250101095000,173.13
20250101100000,161.55
20250101101000,151.61
20250101102000,143.46
20250101103000,137.28
20250101104000,133.24
20250101105000,131.53
20250101110000,132.36
20250101111000,135.84
20250101112000,141.92
20250101113000,150.49
20250101114000,161.29
20250101115000,173.97
20250101120000,188.06
20250101121000,202.99
20250101122000,218.14
20250101123000,232.87
20250101124000,246.56
20250101125000,258.68
20250101130000,268.83
20250101131000,276.75
20250101132000,282.33
20250101133000,285.61
20250101134000,286.74
20250101135000,285.97
20250101140000,283.56
20250101141000,279.85
20250101142000,275.16
20250101143000,269.79
20250101144000,264.06
20250101145000,258.24
20250101150000,252.59
20250101151000,247.32
20250101152000,242.63
20250101153000,238.68
20250101154000,235.59
20250101155000,233.44
20250101160000,232.29
20250101161000,232.14
20250101162000,232.96
20250101163000,234.67
20250101164000,237.19
20250101165000,240.36
20250102090000,250.32
20250102091000,232.54
20250102092000,216.01
20250102093000,200.54
20250102094000,186.19
20250102095000,173.13
20250102100000,161.55
20250102101000,151.61
20250102102000,143.46
20250102103000,137.28
20250102104000,133.24
20250102105000,131.53
20250102110000,132.36
20250102111000,135.84
20250102112000,141.92
20250102113000,150.49
20250102114000,161.29
20250102115000,173.97
20250102120000,188.06
20250102121000,202.99
20250102122000,218.14
20250102123000,232.87
20250102124000,246.56
20250102125000,258.68
20250102130000,268.83
20250102131000,276.75
20250102132000,282.33
20250102133000,285.61
20250102134000,286.74
20250102135000,285.97
20250102140000,283.56
20250102141000,279.85
20250102142000,275.16
20250102143000,269.79
20250102144000,264.06
20250102145000,258.24
20250102150000,252.59
20250102151000,247.32
20250102152000,242.63
20250102153000,238.68
20250102154000,235.59
20250102155000,233.44
20250102160000,232.29
20250102161000,232.14
20250102162000,232.96
20250102163000,234.67
20250102164000,237.19
20250102165000,240.36
20250103090000,250.32
20250103091000,232.54
20250103092000,216.01
20250103093000,200.54
20250103094000,186.19
20250103095000,173.13
20250103100000,161.55
20250103101000,151.61
20250103102000,143.46
20250103103000,137.28
20250103104000,133.24
20250103105000,131.53
20250103110000,132.36
20250103111000,135.84
20250103112000,141.92
20250103113000,150.49
20250103114000,161.29
20250103115000,173.97
20250103120000,188.06
20250103121000,202.99
20250103122000,218.14
20250103123000,232.87
20250103124000,246.56
20250103125000,258.68
20250103130000,268.83
20250103131000,276.75
20250103132000,282.33
20250103133000,285.61
20250103134000,286.74
20250103135000,285.97
20250103140000,283.56
20250103141000,279.85
20250103142000,275.16
20250103143000,269.79
20250103144000,264.06
20250103145000,258.24
20250103150000,252.59
20250103151000,247.32
20250103152000,242.63
20250103153000,238.68
20250103154000,235.59
20250103155000,233.44
20250103160000,232.29
20250103161000,232.14
20250103162000,232.96
20250103163000,234.67
20250103164000,237.19
20250103165000,240.36
20250104090000,250.32
20250104091000,232.54
20250104092000,216.01
20250104093000,200.54
20250104094000,186.19
20250104095000,173.13
20250104100000,161.55
20250104101000,151.61
20250104102000,143.46
20250104103000,137.28
20250104104000,133.24
20250104105000,131.53
20250104110000,132.36
20250104111000,135.84
20250104112000,141.92
20250104113000,150.49
20250104114000,161.29
20250104115000,173.97
20250104120000,188.06
20250104121000,202.99
20250104122000,218.14
20250104123000,232.87
20250104124000,246.56
20250104125000,258.68
20250104130000,268.83
20250104131000,276.75
20250104132000,282.33
20250104133000,285.61
20250104134000,286.74
20250104135000,285.97
20250104140000,283.56
20250104141000,279.85
20250104142000,275.16
20250104143000,269.79
20250104144000,264.06
20250104145000,258.24
20250104150000,252.59
20250104151000,247.32
20250104152000,242.63
20250104153000,238.68
20250104154000,235.59
20250104155000,233.44
20250104160000,232.29
20250104161000,232.14
20250104162000,232.96
20250104163000,234.67
20250104164000,237.19
20250104165000,240.36
20250105090000,250.32
20250105091000,232.54
20250105092000,216.01
20250105093000,200.54
20250105094000,186.19
20250105095000,173.13
20250105100000,161.55
20250105101000,151.61
20250105102000,143.46
20250105103000,137.28
20250105104000,133.24
20250105105000,131.53
20250105110000,132.36
20250105111000,135.84
20250105112000,141.92
20250105113000,150.49
20250105114000,161.29
20250105115000,173.97
20250105120000,188.06
20250105121000,202.99
20250105122000,218.14
20250105123000,232.87
20250105124000,246.56
20250105125000,258.68
20250105130000,268.83
20250105131000,276.75
20250105132000,282.33
20250105133000,285.61
20250105134000,286.74
20250105135000,285.97
20250105140000,283.56
20250105141000,279.85
20250105142000,275.16
20250105143000,269.79
20250105144000,264.06
20250105145000,258.24
20250105150000,252.59
20250105151000,247.32
20250105152000,242.63
